"case_id","running_time","total_cost","holding_cost","penalty_cost","machine_cost","skill_cost","best_cluster","bestS","bestEBO","bestServerAssignment","GAP","GAPoolingPercentGAP"
"Case: 0011",1278.24900007248,1046272.91879994,83454.5841886893,22818.3346112557,800000,140000,"[[7, 8], [5, 10], [1, 2], [6], [9], [3, 4]]","[[12, 6], [12, 8], [5, 21], [12], [12], [40, 16]]","[[0.021548967501780553, 0.02863017453978782], [0.09458009332406367, 0.023997790332334856], [0.03033072455469326, 0.1401783465960839], [0.03543281274746326], [0.11034071375454667], [0.02253716916790836, 0.14400210167587077]]","[1, 1, 2, 1, 1, 2]",-70041.4081217481,-6.27434463865493
"Case: 0012",7452.25499987602,177180.72164909,31608.2503944474,11872.4712546426,130000,3700,"[[13, 14], [8, 19], [2, 3, 6], [11, 16], [1, 4, 9, 10, 15], [5, 20], [7, 17], [12, 18]]","[[9, 3], [1, 2], [5, 3, 1], [3, 1], [7, 12, 2, 2, 9], [9, 5], [3, 2], [2, 1]]","[[0.0573763751887891, 0.012920397388968633], [0.0036342286502838504, 0.011168678110224534], [0.007798794217017855, 0.02598751259965854, 0.025895708666167028], [0.022200219180331222, 0.002801847302896669], [0.00733154397898501, 0.14736934613851058, 0.029365194355065027, 0.010123370205685453, 0.07314698244598973], [0.03912868179679946, 0.03315780198190421], [0.020984361824242934, 0.006983873655655531], [0.01539698369366265, 0.009397031196932396]]","[2, 1, 2, 1, 3, 2, 1, 1]",37218.2462843804,26.5915890579946
"Case: 0013",5335.42100000382,668648.864353329,37739.5647150001,10909.299638329,600000,20000,"[[2, 3, 7, 10], [1, 9], [4, 5, 6, 8]]","[[2, 2, 2, 2], [5, 4], [5, 15, 17, 21]]","[[0.0018446002686000856, 0.01619643573886473, 0.0047057953914203575, 0.026920469276915424], [0.013781556796810819, 0.0042302640747256355], [0.028212507692482406, 0.13268944853916095, 0.013654000278215173, 0.1001149483128955]]","[1, 2, 3]",70555.9597969774,11.7968227443383
"Case: 0014",4029.01699995995,157019.270542311,27712.6056810651,9306.6648612457,100000,20000,"[[4, 14], [10], [9, 11, 18], [16], [8], [2, 7], [12], [5], [1, 15, 19, 20], [3, 6, 13, 17]]","[[4, 3], [1], [3, 1, 2], [2], [5], [3, 5], [5], [4], [2, 2, 1, 1], [2, 2, 5, 1]]","[[0.03929562885981783, 0.035828500554280884], [0.026921632525852047], [0.013442332715296178, 0.02829522044676621, 0.012022386027657378], [0.025079355352499513], [0.037279657811420154], [0.006515551713184092, 0.01775493405742954], [0.008288579111187381], [0.026206471338149316], [0.010030177932466177, 0.011781053574666368, 0.023261416454253187, 0.0004022171201204278], [0.02225486698366419, 0.0060997878546799385, 0.009419057777315819, 0.014228126806965393]]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",11156.4719665779,7.64860682471096
"Case: 0015",3219.70499992371,182879.221115583,30918.4923349505,7960.72878063273,120000,24000,"[[3, 4, 7], [9, 10], [1, 6], [5], [2, 8]]","[[0, 5, 4], [41, 19], [2, 2], [30], [6, 12]]","[[0.019222585105291283, 0.019455745690486487, 0.021223941483283392], [0.2185846178686912, 0.14683985461984964], [0.019223575354662164, 0.005196845876563132], [0.01948086855855551], [0.017975712716004816, 0.0531674530144693]]","[2, 3, 1, 2, 4]",5753.51090950938,3.24826412993097
"Case: 0016",5878.89100003243,1351130.79877932,90514.4161265655,26616.3826527502,1200000,34000,"[[9, 10, 16], [17, 18], [5, 14], [11], [3, 7, 13, 15], [2, 8, 19], [1, 6], [4, 12, 20]]","[[1, 4, 3], [20, 20], [0, 1], [20], [12, 6, 24, 5], [15, 2, 2], [8, 8], [3, 15, 7]]","[[0.03646018781689691, 0.025163853123816915, 0.01341001863625282], [0.07957437117667729, 0.19585273661724045], [0.023721101451903703, 0.0029580895485961625], [0.13049799292450462], [0.01351768677577092, 0.00704492405631295, 0.028084820793589812, 0.02052034450045751], [0.0306965856807998, 0.01773941782631283, 0.021979078715530762], [0.04240677935582066, 0.07369517373491895], [0.020265260718638607, 0.10571819915081687, 0.03149300442884178]]","[1, 1, 1, 1, 3, 2, 1, 2]",202869.595488746,17.6675476718523
"Case: 0017",1600.58800005913,545640.849895175,24740.3182793756,7900.53161579896,500000,13000,"[[1, 3], [5, 8, 10], [2, 6, 9], [4, 7]]","[[3, 13], [5, 4, 8], [3, 9, 14], [13, 4]]","[[0.0212234613252338, 0.02925425075558409], [0.03331521895553584, 0.006932829548212974, 0.08961063158999992], [0.06329084827810909, 0.007792539030204294, 0.05635507736390093], [0.020287781662316276, 0.019244199329086626]]","[1, 1, 2, 1]",88161.9814637137,19.2712685868948
"Case: 0018",5118.26600003243,110910.367757916,14400.5452183347,6509.82253958108,70000,20000,"[[2, 7, 10, 15], [3, 4], [9, 14], [12, 18], [1, 5, 6, 13, 20], [11, 17, 19], [8, 16]]","[[4, 2, 2, 2], [4, 1], [2, 7], [3, 12], [0, 4, 0, 3, 1], [2, 3, 2], [3, 3]]","[[0.03260562669483569, 0.029113696039658035, 0.010167935170875523, 0.00473129716919486], [0.015969626381954552, 0.018962606154700287], [0.013803673990717642, 0.007364521551685483], [0.004325541309500483, 0.0651101186147477], [0.04424298781717726, 0.009688979571596392, 0.056740596709092796, 0.0120636900252328, 0.02435511234036166], [0.00965646858057232, 0.01814604215587646, 0.020329253310451635], [0.07179037028092988, 0.007052134231467801]]","[1, 1, 1, 1, 1, 1, 1]",9560.59925733486,9.43327192432617
"Case: 0019",1345.56100010872,145844.077917281,15564.0555300292,4280.02238725198,110000,16000,"[[4], [6], [9], [10], [2, 3, 7], [1, 8], [5]]","[[5], [7], [5], [5], [1, 1, 1], [9, 9], [17]]","[[0.020511782317742575], [0.015439520819735217], [0.0149898255181476], [0.020576348527152233], [0.0025759728300808775, 0.01855785254949012, 0.013074316792964401], [0.016676708917323098, 0.01246239190183779], [0.01690753333317746]]","[1, 1, 1, 1, 1, 3, 3]",-6707.3037401544,-4.39675056841904
"Case: 0020",6388.12199997902,1020429.11043887,73072.4848400732,22356.6255987975,900000,25000,"[[11, 13], [9, 14, 19, 20], [3, 16], [7, 8, 18], [1, 4, 6, 12], [5, 10, 15, 17], [2]]","[[1, 9], [2, 1, 1, 2], [53, 11], [4, 10, 14], [10, 2, 11, 5], [6, 8, 20, 29], [12]]","[[0.02255111163055293, 0.026223097799372676], [0.05256489915879341, 0.008613584887030528, 0.020499766370195262, 0.028095162168607093], [0.05387493014207081, 0.04379275332157224], [0.011232650858097737, 0.03532806288916412, 0.03317649181548175], [0.08440127288566586, 0.019387274459889865, 0.032518200336614, 0.06916434541416625], [0.018443649221813217, 0.08533440247861884, 0.1278656883730443, 0.11064061466208346], [0.02270415297079384]]","[1, 1, 2, 2, 1, 1, 1]",22270.0936587413,2.23111681449118
