"case_id","running_time","total_cost","holding_cost","penalty_cost","machine_cost","skill_cost","best_cluster","bestS","bestEBO","bestServerAssignment","GAP","GAPoolingPercentGAP"
"Case: 0001",4.16597127914428,698285.871547934,44976.9939507789,13308.8775971556,400000,240000,"[[2, 7, 9], [1, 3, 4, 5, 6, 8, 10]]","[[4, 11, 3], [10, 8, 25, 8, 18, 13, 11]]","[[0.029834161818996927, 0.020258020024030102, 0.03176109089477598], [0.10229615682902692, 0.09633884101285356, 0.001223597909361724, 0.10055759029632792, 0.06904978063606135, 0.005178213100729622, 0.06146805790611533]]","[1, 3]",92772.1539937772,15.3212307672418
"Case: 0002",18.8341007232666,86567.6722745991,17352.0546014022,9215.6176731969,50000,10000,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]]","[[2, 1, 1, 6, 3, 1, 2, 2, 3, 2, 1, 8, 2, 1, 1, 2, 3, 2, 2, 1]]","[[0.04242555656000646, 0.01953310792327822, 0.04567864712862246, 0.004726844565240545, 0.0416520393734758, 0.0014227894081870873, 0.0008195836237708467, 0.009103373760802686, 0.03254434866004115, 0.03736130308223553, 0.013798035083794433, 0.0019213493402505358, 0.021627435289329967, 0.004589432821390375, 0.009951748452415957, 0.0210780742467611, 0.0067233680906802875, 0.04682094855668417, 0.00024679350315602214, 0.003731279252431586]]","[5]",9389.59845021544,12.1661476957577
"Case: 0003",10.9061832427978,115573.597196374,19795.4535042233,7778.14369215103,80000,8000,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]]","[[8, 6, 15, 5, 11, 5, 4, 4, 2, 1]]","[[0.004046639783518117, 0.00040491985426447405, 0.0400808747482668, 0.10690858394912398, 0.03555914256107505, 0.1061113731819963, 0.04120866963817969, 0.003271835310381222, 0.02595040710838238, 0.019082498360991844]]","[8]",3066.58352305216,2.72568209121287
"Case: 0004",40.5682289600372,1552644.03983882,77611.5148350704,25032.5250037571,900000,550000,"[[2, 3, 4, 9, 10, 13, 18], [1, 5, 6, 8, 11, 15, 20], [7, 12, 14, 16, 17], [19]]","[[10, 7, 16, 21, 6, 6, 5], [6, 5, 8, 9, 7, 10, 5], [3, 10, 3, 3, 5], [1]]","[[0.1013043358398117, 0.04324358669044982, 0.1759752916708397, 0.23650479924456436, 0.004814897155140096, 0.07532644340186903, 0.0640102796735182], [0.05813308579693362, 0.06092694047600674, 0.0090997931531047, 0.0069259703918322394, 0.0053641580387267665, 0.012452094500327396, 0.059376516502827506], [0.027782053842636708, 0.0003434613815783453, 0.02618891692017727, 0.04961253418916001, 0.007262329096024368], [0.007545361682533683]]","[4, 3, 1, 1]",12883.2780052078,0.836706475742755
"Case: 0005",9.07150602340698,123202.364547498,16696.839758652,6505.52478884614,80000,20000,"[[1, 8], [3], [2, 4, 5, 10], [6], [7, 9]]","[[3, 1], [8], [2, 4, 4, 2], [5], [7, 2]]","[[0.0196888099969047, 0.05767075118421362], [0.0037908363378885163], [0.012385047193185698, 0.018617271462910187, 0.008152027773053475, 0.040053441666218534], [0.0920190518372944], [0.001072837436615091, 0.04916749042523458]]","[1, 1, 3, 1, 2]",24419.4294431295,24.7202914322492
"Case: 0006",22.6100611686706,618441.225357046,41208.2315481527,12232.9938088936,500000,65000,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 13, 15, 18, 19, 20], [10, 12, 14, 16, 17]]","[[4, 5, 8, 4, 1, 2, 1, 4, 4, 2, 11, 3, 3, 1, 4], [10, 10, 6, 8, 9]]","[[0.007592725316352531, 0.03713212064612212, 0.0036894342616997596, 0.038579647124720284, 0.03776285173575624, 0.01743727776356429, 0.01653327283376145, 0.012594087085943046, 0.0035581082599729385, 0.018016596930710158, 0.003012112372516894, 0.011261962143676647, 0.007767047356360133, 0.02120804313531629, 0.01461016679627391], [0.006525402482307416, 0.10830077457979431, 0.05150834391160033, 0.04879451985110659, 0.03145093097659306]]","[4, 1]",32818.9255715815,5.60411131604865
"Case: 0007",14.3691091537475,1027262.96910586,66186.8040210725,16076.1650847878,900000,45000,"[[1, 5, 6, 9, 10], [2, 3, 4, 7, 8]]","[[3, 3, 3, 4, 7], [20, 32, 69, 36, 96]]","[[0.012140819392296692, 0.015181823246855582, 0.037091660108237084, 0.028295630652388284, 0.011759851294251993], [0.1437540707565446, 0.1813094487294715, 0.07209472633559813, 0.12585379779803285, 0.0011898847376010414]]","[3, 6]",30580.7539043318,3.06825520089654
"Case: 0008",223.650479793548,200228.418886715,38165.5587336125,13062.8601531032,110000,39000,"[[2, 4, 7, 16, 17, 18, 20], [5, 6], [3, 8, 9, 11], [10, 12], [13, 14, 15], [1, 19]]","[[4, 4, 4, 3, 5, 6, 4], [11, 6], [4, 4, 6, 8], [16, 18], [8, 6, 13], [1, 4]]","[[0.03726125791697618, 0.03095908332926776, 0.0596761959078288, 0.06098201460511545, 0.012337632076781156, 0.008040275784663393, 0.07010680661529832], [0.007015814805703422, 0.10736409804419465], [0.010244196553831018, 0.04156392575247883, 0.00650161288793538, 0.0023063956353681124], [0.03939886743269546, 0.05472109758752951], [0.03957940198384033, 0.044685982886821594, 0.0019380352384443802], [0.0007644397748548154, 0.0452829867733648]]","[2, 2, 3, 2, 1, 1]",15642.5412578995,8.47439764018955
"Case: 0009",7.80321145057678,74028.1761145512,13484.512161749,5543.66395280215,50000,5000,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]]","[[3, 3, 5, 3, 2, 5, 1, 7, 2, 2]]","[[0.02300240152847688, 0.0042495542338668296, 0.013100846802064043, 0.056904097228662624, 0.004933417341521969, 0.01313062299457373, 0.009905032457981052, 0.05407817158893222, 0.049345834877263337, 0.005247545828991857]]","[5]",6502.16358899984,9.62912416387606
"Case: 0010",15.354632616043,864578.435379516,56163.205393641,18415.2299858757,500000,290000,"[[1, 3, 4, 5, 11, 13, 17, 19, 20], [7], [2, 6, 8, 9, 10, 12, 18], [14, 15, 16]]","[[9, 9, 10, 4, 9, 6, 3, 13, 5], [7], [1, 2, 2, 1, 1, 1, 1], [3, 3, 4]]","[[0.025479746905430062, 0.05087293700999472, 0.03504110327814841, 0.03101436724444743, 0.03917374774458977, 0.07372182686783511, 0.02818621742515813, 0.15522617850007236, 0.06927590973014792], [0.010791705321811281], [0.010956279036492067, 0.01098717593135994, 0.008815471470076228, 0.015521211723963159, 0.018346072158128324, 0.01335269902248455, 0.012819629757780067], [0.019170137978118822, 0.012638823707281624, 0.02928646564544974]]","[2, 1, 1, 1]",26174.7922824417,3.1219797883692
