"case_id","running_time","total_cost","holding_cost","penalty_cost","machine_cost","skill_cost","best_cluster","bestS","bestEBO","bestServerAssignment","GAP","GAPoolingPercentGAP"
"Case: 0080",153.609634876251,165001.224583041,26041.9431798193,6959.28140322191,110000,22000,"[[2, 9], [1, 6, 10], [4, 7], [3, 5], [8]]","[[4, 7], [13, 4, 4], [13, 11], [5, 3], [17]]","[[0.04520826537633644, 0.026123425463703956], [0.03156996931354806, 0.07555077094356998, 0.02913674030501185], [0.022679243745049517, 0.022992894142256616], [0.01842702463030611, 0.022454237957080143], [0.03324158072173493]]","[2, 2, 3, 2, 2]",9188.57718929901,5.89719598697226
"Case: 0081",231.959413528442,474644.264988647,47914.8720694233,12729.3929192242,400000,14000,"[[1, 3, 5, 9], [2, 7], [4, 6, 8, 10]]","[[3, 7, 6, 6], [64, 3], [1, 9, 5, 6]]","[[0.020996628888964988, 0.06185308192291572, 0.02863989322130442, 0.027246514281551996], [0.07898729780019946, 0.02544458417660954], [0.01716756349565264, 0.024172554693206297, 0.01958221477990534, 0.04362309738450585]]","[2, 1, 1]",12472.5777424203,2.69868927210493
"Case: 0082",1678.41733765602,986593.509010945,42789.7518043935,12803.7572065519,900000,31000,"[[6, 14, 19], [2, 3, 15, 16], [12, 13, 17], [4, 8, 9, 11], [1, 10], [5, 7, 18, 20]]","[[3, 4, 6], [10, 2, 10, 2], [13, 5, 6], [2, 3, 1, 3], [8, 13], [4, 2, 2, 4]]","[[0.02009332780513489, 0.018891990287967765, 0.030272943180894837], [0.05402989217760388, 0.011213411941129837, 0.03180963718877695, 0.017198004772848236], [0.007142532702373776, 0.062140345568193055, 0.004514417547210528], [0.012948416471518322, 0.03948645887226642, 0.023543823200899327, 0.016762543380155585], [0.0151059296737445, 0.011689627695634652], [0.03790820548502134, 0.002397193997920321, 0.02744928693265117, 0.008325547561924072]]","[1, 3, 2, 1, 1, 1]",-103204.419510094,-9.47005098919146
"Case: 0083",122.45430445671,698102.211458924,76416.0623019702,21686.1491569543,500000,100000,"[[2, 7], [9, 10], [1], [3, 5, 8], [4, 6]]","[[8, 29], [12, 16], [32], [10, 12, 5], [36, 4]]","[[0.05352541673910955, 0.009157363460714408], [0.06687204418396367, 0.09913100102955151], [0.2644840414233782], [0.06855711448223377, 0.08848333307683531, 0.02816185154133855], [0.09974916857915805, 0.022425228110159345]]","[1, 1, 1, 1, 1]",-15536.0029336136,-2.17701387345661
"Case: 0084",1151.32029652595,1402442.09299284,72444.8640519224,19997.2289409236,1100000,210000,"[[8, 14], [2], [18], [5, 12, 17], [1, 9, 16], [15], [10, 13], [11], [4, 6, 7, 19, 20], [3]]","[[7, 8], [30], [19], [6, 5, 4], [5, 4, 3], [7], [4, 8], [87], [2, 1, 5, 2, 1], [26]]","[[0.04482218049036306, 0.012763183350576645], [0.14677255991367075], [0.020595672668114497], [0.010549989888930114, 0.03218913855927202, 0.05130119013513761], [0.007821655771106207, 0.06484310778919945, 0.03850034055529897], [0.002867436235665057], [0.013469567128264266, 0.06568588015726771], [0.016854894125563187], [0.010235286592118796, 0.002556024607965911, 0.06309854292973527, 0.001660246612340528, 0.007265588542630545], [0.0488107513863747]]","[1, 1, 2, 1, 1, 1, 1, 1, 1, 1]",-186271.693007239,-11.7246853806321
"Case: 0085",1859.91475892066,566032.757554537,36977.0919396547,9055.66561488223,500000,20000,"[[2, 8, 10, 17], [7, 13], [12, 15, 16], [1, 3, 4, 5, 6, 9, 11, 14, 18], [19, 20]]","[[3, 4, 4, 1], [6, 3], [1, 2, 10], [2, 1, 1, 1, 1, 3, 2, 2, 1], [11, 13]]","[[0.006959115348912765, 0.0059625060980624135, 0.0152497939549003, 0.005692880581252849], [0.04300208571691233, 0.026099207452402483], [0.004470702283635414, 0.010529704659202856, 0.016660458163780773], [0.025425150309375512, 0.009837135960859375, 0.0053656662969964455, 0.00834612273707902, 0.0047932521847956, 0.003926815571970579, 0.0028208064195773064, 0.011786286157811701, 0.00013471857778537776], [0.029135892158310434, 0.052638790313990755]]","[1, 1, 1, 1, 1]",-6755.41212307463,-1.17939100014528
"Case: 0086",257.379921913147,891302.256848885,57429.6297289094,14872.6271199758,800000,19000,"[[1, 2, 3, 4], [5, 8, 9], [6, 10], [7]]","[[6, 13, 8, 6], [2, 10, 7], [20, 13], [27]]","[[0.006220930051710763, 0.10075616583242114, 0.02010645202942626, 0.05750920993152593], [0.0052524761701092555, 0.03307264211178701, 0.053450137606259], [0.0141831625448195, 0.06799167806041327], [0.08631579403787111]]","[2, 1, 3, 2]",-87594.5671288361,-8.94829413920232
"Case: 0087",1215.03237724304,943565.102290408,33079.9535536739,10485.1487367343,700000,200000,"[[4, 15], [1], [3, 13], [2, 7, 18], [5, 11, 12, 14], [17], [6, 8, 9, 10, 16, 19, 20]]","[[4, 1], [9], [3, 3], [1, 3, 5], [1, 1, 6, 2], [17], [2, 1, 1, 2, 3, 2, 2]]","[[0.030253267502814218, 0.021784014276536565], [0.020763208468965226], [0.0058818296642761635, 0.02839243438600464], [0.019250422612126034, 0.0051455233766084345, 0.03482940066918001], [0.017603342763202728, 0.0014104522020247938, 0.005483274413759795, 0.002280121965103072], [0.11360245894039574], [0.028727931048745856, 0.006467123063878425, 0.014850231296699306, 0.02036083620100556, 0.015513097557949357, 0.008666831798900397, 0.006646592861351844]]","[1, 1, 1, 1, 1, 1, 1]",42860.9685501935,4.75860684376027
"Case: 0088",376.934670209884,1223011.35482003,96347.1472435869,26664.207576445,900000,200000,"[[6, 8], [2, 4, 5, 9], [1, 7], [3, 10]]","[[5, 35], [7, 3, 10, 2], [25, 9], [43, 43]]","[[0.019271433933282983, 0.15057964170306853], [0.07255241164920585, 0.022414466729926988, 0.05398530274391444, 0.024537462588406497], [0.03355445455077481, 0.0836211004961432], [0.41375655655486576, 0.15069521995177784]]","[4, 1, 1, 3]",-40290.5884471102,-3.18930788176506
"Case: 0089",284.300436019897,631233.280532608,24922.4343944148,6310.84613819405,500000,100000,"[[4, 6, 8, 10], [3, 5], [1], [2, 7], [9]]","[[2, 9, 4, 2], [27, 13], [3], [3, 21], [33]]","[[0.048874206958930556, 0.06214600511369358, 0.007351290010457237, 0.007725729160349078], [0.056274858020882564, 0.023655676103097194], [0.006006397792350804], [0.0077233025550962784, 0.03662643800724837], [0.015609024898068254]]","[1, 1, 1, 1, 1]",-30986.5426728322,-4.6791928581726
