"case_id","running_time","total_cost","holding_cost","penalty_cost","machine_cost","skill_cost","best_cluster","bestS","bestEBO","bestServerAssignment","GAP","GAPoolingPercentGAP"
"Case: 0021",10.0399386882781,80791.9782649098,9574.47403440248,5217.50423050738,60000,6000,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]]","[[2, 1, 0, 17, 3, 5, 2, 1, 10, 4]]","[[0.01248295590393695, 0.010241004583405225, 0.02760628859219721, 0.05280465117613992, 0.004728787370013617, 0.0029292365253057906, 0.016864982065966184, 0.012299808762091828, 0.07343626137034337, 0.16162525223062366]]","[6]",12227.2205703019,17.8330982000444
"Case: 0022",26.4380729198455,1008869.29357421,66407.8608083813,22461.4327658322,600000,320000,"[[1, 2, 3, 5, 9, 11, 18], [4, 7, 10, 14, 17], [8, 13, 16], [6, 12, 15, 19, 20]]","[[123, 29, 11, 33, 19, 8, 4], [27, 2, 1, 12, 3], [1, 1, 4], [1, 1, 1, 4, 2]]","[[0.07453288888382376, 0.1350949640248557, 0.07267464223429627, 0.12928196624527516, 0.08954225087490551, 0.07068592359909469, 0.06329001901139722], [0.1632499618136482, 0.04760637011871032, 0.03090627015512163, 0.28077956257356945, 0.0067890221089260345], [0.012114394026423204, 0.019230986925297584, 0.010568586697397667], [0.03944569358377871, 0.00945641292762691, 0.03589272121179979, 0.02314158257907796, 0.021338629970729297]]","[2, 2, 1, 1]",99396.7373873972,10.9290529671551
"Case: 0023",34.9426054954528,1401869.18564045,41234.4818286041,10634.7038118486,1100000,250000,"[[1, 10], [2, 3], [4, 5, 7], [6, 9], [8]]","[[19, 10], [2, 5], [21, 132, 38], [1, 2], [0]]","[[0.05438168155182908, 0.030452916190695574], [0.049255753430350505, 0.026525970343638863], [0.15461163941502942, 0.358061365797574, 0.18281745430156723], [0.04837661409422269, 0.043537882160844324], [0.0016819218491644758]]","[3, 2, 4, 1, 1]",214157.384884466,18.0310900967855
"Case: 0024",261.207914113998,159469.393787157,15605.2635644969,11864.1302226607,110000,22000,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]]","[[3, 1, 5, 3, 5, 4, 5, 3, 3, 1, 3, 3, 2, 2, 4, 2, 1, 4, 2, 1]]","[[0.021255697650042673, 0.03176967047627141, 0.04879102524539939, 0.027458771929467465, 0.0022225900565191383, 0.0045947314754675485, 0.015030277601616193, 0.010071754617296114, 0.004983044137474722, 0.042220135560463834, 0.016247321260859683, 0.06494645769497485, 0.010717186317134912, 0.08250859695870263, 0.008464096330039222, 0.10228420177719444, 0.016773534731620313, 0.05763093467076503, 0.011007519776845009, 0.027447266002897822]]","[11]",19788.5703972746,14.1669915146762
"Case: 0025",9.27612519264221,103905.728114541,9343.29303798696,2562.43507655411,80000,12000,"[[1, 10], [2], [3], [4], [5, 9], [6, 7], [8]]","[[4, 3], [4], [0], [2], [10, 3], [8, 3], [3]]","[[0.0077883417565329524, 0.017000322835965743], [0.012750707112096835], [0.02078770341260637], [0.021654992848936575], [0.029065575978739135, 0.027695130674044752], [0.02236862241178678, 0.01432228462988528], [0.007224743470865947]]","[2, 1, 1, 1, 1, 1, 1]",23562.7636518047,29.3277249717781
"Case: 0026",21.5760288238525,539858.718908442,41844.6860974474,18014.0328109947,400000,80000,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]]","[[8, 3, 12, 9, 6, 13, 4, 15, 7, 3, 7, 4, 2, 5, 7, 4, 3, 5, 1, 4]]","[[0.1649976544837522, 0.00962068184263237, 0.0335553769386885, 0.06389493152174952, 0.03250094604361428, 0.02741641484619963, 0.028315366426854477, 0.07112960526918227, 0.024928335582758365, 0.015834708378723496, 0.030910963097476374, 0.01975796311571315, 0.01304135869609332, 0.027996576656620892, 0.028054926263667918, 0.07147727152256725, 0.08819917782271165, 0.027816108616815643, 0.037503187099650975, 0.08883060954178447]]","[4]",-21623.4566058823,-3.85113856661167
"Case: 0027",19.9330558776855,935458.476713932,88903.3020225279,20555.1746914045,800000,26000,"[[1, 3, 10], [5, 6], [2, 4, 7, 8], [9]]","[[3, 6, 7], [17, 12], [9, 62, 60, 107], [1]]","[[0.01862509337364405, 0.03781802739874389, 0.02462998853535716], [0.04772712109611514, 0.05530865552029242], [0.023557575554000183, 0.05183691275504139, 0.17850916812383952, 0.19812338968996823], [0.013380186598534802]]","[1, 1, 5, 1]",-35820.3034136333,-3.68795284593047
"Case: 0028",98.5763037204742,221521.837370583,25684.3149895172,6837.52238106639,160000,29000,"[[1, 11], [2], [3], [4, 9, 20], [5], [6, 8], [10], [12, 13, 14], [15], [16], [17], [18], [7, 19]]","[[16, 7], [7], [1], [9, 9, 3], [0], [2, 4], [0], [5, 3, 8], [1], [0], [3], [3], [3, 6]]","[[0.03323192402345564, 0.022460620871571035], [0.015545668657947872], [0.006696053200711359], [0.011963700227749695, 0.00870009584086385, 0.008268009837005161], [0.003440277822968053], [0.01727208580015369, 0.008616908206923757], [0.02323693578655758], [0.013121432833296656, 0.006165328714426073, 0.028646095419360237], [0.0015470496284672678], [0.029540846565588988], [0.004906923158655242], [0.0057543575879356375], [0.020644722567815462, 0.010395505080893581]]","[1, 1, 1, 3, 1, 1, 1, 2, 1, 1, 1, 1, 1]",31200.1429203698,16.3933717648418
"Case: 0029",16.7655758857727,991624.844313503,31679.3055835397,9945.53872996312,700000,250000,"[[1, 3, 6, 8, 9], [2], [5], [4, 7, 10]]","[[5, 13, 2, 48, 3], [1], [0], [9, 11, 10]]","[[0.019162096045825562, 0.037883858332541494, 0.01135831803229931, 0.18228593923741512, 0.010669063940140694], [0.020665041567507998], [0.008861067070896924], [0.03208891030386329, 0.05290675528768933, 0.05392668065561317]]","[4, 1, 1, 1]",310368.04464169,45.5581573337992
"Case: 0030",52.7108376026153,93520.6882933462,14651.5305168441,6869.15777650208,60000,12000,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]]","[[1, 1, 1, 3, 1, 3, 2, 1, 0, 2, 1, 5, 2, 1, 1, 2, 1, 3, 4, 2]]","[[0.017218288944566038, 0.018315516809826786, 0.0077258007753582035, 0.0026509151182574696, 0.010412537562150244, 0.00487331827078896, 0.03328825344146791, 0.01937406800932531, 0.021611482294991227, 0.002358177027028561, 0.0095071743805669, 0.013621361147198412, 0.06268536459991615, 0.002117121588904518, 0.014326269452766847, 0.00472799454676619, 0.005511549639255572, 0.005481741568724853, 0.004591500455298133, 0.01530838213989547]]","[6]",4691.62128968803,5.28162846683374
"Case: 0031",108.670506000518,165261.964109571,16637.1030321768,10324.8610773942,130000,8300,"[[1, 2, 3, 4, 5, 6, 9], [7, 8, 10]]","[[6, 6, 2, 3, 2, 17, 4], [2, 2, 2]]","[[0.0025167840418359256, 0.003573539966694484, 0.026548000020421656, 0.11015989363091003, 0.03489032751542857, 0.056319209295707495, 0.028818532490730023], [0.016528249744623066, 0.021060745464258235, 0.012165925454617567]]","[11, 2]",26351.6187245271,18.9702348313104
"Case: 0032",115.526039123535,2139768.9779458,31783.4415167393,7985.53642906969,1800000,300000,"[[1], [2], [3], [4, 8], [5], [6], [9], [10, 19], [11, 12, 20], [13], [14], [15, 17], [16], [7, 18]]","[[1], [0], [7], [14, 6], [2], [2], [1], [2, 3], [1, 4, 20], [11], [2], [3, 5], [0], [2, 8]]","[[0.0023746522880315085], [0.003772110328367339], [0.017918731151579013], [0.024481053498413695, 0.020203100881162197], [0.00442823308210266], [0.019753914263016772], [0.007039538046640776], [0.006827326617995098, 0.009783488001121008], [0.010173176473957723, 0.010936049727782839, 0.021765863223626062], [0.03395749344602156], [0.011454894933426414], [0.014674408767567012, 0.009357190011138666], [0.014624007860982818], [0.014249144091679449, 0.023837337473645415]]","[1, 1, 1, 2, 1, 1, 1, 1, 3, 1, 1, 2, 1, 1]",628153.273617402,41.5550904782696
"Case: 0033",189.427720785141,159832.387889901,19387.144722038,8445.24316786376,110000,22000,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]]","[[3, 1, 4, 3, 1, 2, 5, 1, 4, 2, 3, 2, 4, 1, 3, 1, 4, 2, 6, 4]]","[[0.013655564545632087, 0.0053389275838566005, 0.006072076010460776, 0.022249969185736428, 0.005024954221910562, 0.007628587437221389, 0.0028041837313187716, 0.012156853626469417, 0.0028124216211136838, 0.03623778520437074, 0.008295364402293929, 0.09014445963272559, 0.005215951084469397, 0.01451999831100074, 0.01250451225439465, 0.02265737038087554, 0.006712991416482384, 0.03408893325012096, 0.01843066833885284, 0.00322890588852199]]","[11]",22239.1848514703,16.1629966890578
"Case: 0034",41.2264575958251,1456853.29288782,61582.0218256646,15271.2710621609,1000000,380000,"[[2, 4, 10], [6], [7], [1, 3, 5, 8, 9]]","[[17, 1, 9], [112], [1], [13, 4, 7, 3, 27]]","[[0.038144692049381375, 0.037818133703767444, 0.04501551980748499], [0.39361690073570427], [0.015094666903316685], [0.04729639114180463, 0.021154086432430788, 0.01862969515056205, 0.026109398842926988, 0.04999850549801001]]","[2, 1, 1, 6]",196941.572639056,15.6313787286756
"Case: 0035",24.6961469650268,1134902.04372718,26281.2869417098,8620.75678547701,600000,500000,"[[2, 5, 6, 11, 12, 13, 16], [14, 15, 19], [1, 3, 4, 7, 8, 9, 10, 17, 18, 20]]","[[2, 3, 2, 0, 2, 2, 1], [1, 0, 1], [2, 11, 10, 4, 7, 0, 4, 3, 7, 7]]","[[0.00551848077825427, 0.016062482537058144, 0.0046353270096257, 0.018738580968802727, 0.01533375600054606, 0.014752198040604438, 0.00873716660304636], [0.0020767948735579155, 0.013859562346741537, 0.0014710759699175543], [0.015907533988616378, 0.03673364461188526, 0.01112474548197303, 0.017843040861619235, 0.020264077599725885, 0.017873695011450627, 0.012042097670423517, 0.037920799419407944, 0.025088111845111536, 0.026411872098603812]]","[1, 1, 4]",253351.252905934,28.7392689727965
"Case: 0036",8.4809398651123,74453.2817851328,15077.6538633822,4375.62792175058,50000,5000,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]]","[[2, 5, 5, 4, 1, 5, 3, 1, 7, 8]]","[[0.017122975333007554, 0.04770401602342529, 0.012187957809664984, 0.021926612411830786, 0.002202704462756658, 0.03893544081366728, 0.01690828854557747, 0.024825823333169027, 0.010757423395761793, 0.028956877099244882]]","[5]",3484.31076941284,4.9096256005192
"Case: 0037",49.1875252723693,969632.018539659,100018.036155874,29613.9823837849,700000,140000,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]]","[[16, 3, 11, 19, 1, 4, 11, 4, 8, 15, 7, 22, 10, 5, 15, 7, 6, 16, 33, 9]]","[[0.061797673471868, 0.012590907191723693, 0.010706308146427432, 0.08138252556355778, 0.017814485625171805, 0.0076705502199597006, 0.014390592279568468, 0.014603093563021594, 0.021210732723898864, 0.16377141595808936, 0.01599811317307221, 0.3212136021230777, 0.017382151929890483, 0.049300417818478624, 0.06446140479875251, 0.07462227354063111, 0.007181135823041834, 0.10467166133535381, 0.08080861870873284, 0.014826370285732098]]","[7]",-116063.521887248,-10.690245797787
"Case: 0038",38.6245410442352,158984.983581494,22931.9830162463,5053.00056524774,110000,21000,"[[1], [2, 3, 5], [6], [7], [8], [4, 9, 10]]","[[42], [4, 4, 5], [3], [1], [1], [4, 3, 9]]","[[0.0373090974004402], [0.011859909519081755, 0.015328827236154257, 0.014985865683559023], [0.012407911341737929], [0.012250298298636214], [0.010085934179512075], [0.009587752606026567, 0.00817071170129575, 0.01264186347273814]]","[3, 2, 1, 1, 1, 3]",6846.75938396007,4.50035447703815
"Case: 0039",25.7285118103027,145090.556092346,20237.4259705072,6853.13012183928,80000,38000,"[[1, 9], [2, 3, 4, 10, 11, 13, 14, 15, 20], [7], [6, 12, 16], [5, 8, 17, 18], [19]]","[[1, 1], [2, 2, 11, 6, 7, 1, 14, 1, 3], [0], [1, 1, 1], [3, 0, 1, 1], [1]]","[[0.0017192776298740758, 0.009011157669096263], [0.015808043725403034, 0.0033825720317689633, 0.014167531034890895, 0.021699045504203023, 0.010389689298938111, 0.008557505693035202, 0.021921922689239037, 0.024424842620766222, 0.01919496483799362], [0.0052555135224289454], [0.012211414526477385, 0.014066378437108281, 0.00979790184835226], [0.01088077236286717, 0.022531388882401013, 0.010074380045105363, 0.003768064161179708], [0.0021991279996164165]]","[1, 3, 1, 1, 1, 1]",25966.5994559015,21.797965908024
"Case: 0040",6.43898463249206,571442.29217372,98541.3257683194,32900.9664054011,400000,40000,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]]","[[8, 13, 13, 10, 3, 13, 14, 18, 13, 34]]","[[0.05770459325447892, 0.016453371946932256, 0.12794766756389314, 0.10130775961758931, 0.004797540726853099, 0.06359010367978554, 0.11394696891877686, 0.06139884078803917, 0.05503368002374833, 0.2716192383615905]]","[4]",77064.187255583,15.5881068536285
"Case: 0041",36.7591474056243,1573707.75399122,67030.7474622296,16677.0065289928,1000000,490000,"[[4], [7, 8], [3, 6, 9, 15, 17], [1, 2, 10, 12, 13, 14, 16], [5, 11, 18, 19, 20]]","[[1], [5, 12], [3, 60, 48, 23, 194], [25, 1, 0, 5, 3, 18, 8], [1, 1, 1, 1, 3]]","[[0.0041931903527656165], [0.04884779618411085, 0.043549068027729496], [0.010524552878624034, 0.21228178513408275, 0.11396417301524214, 0.06995854668390572, 0.1966330461039573], [0.02633085522673892, 0.05014528284734702, 0.016542173599020472, 0.043856033619692744, 0.028105782903206124, 0.053733066514932294, 0.03600391385369937], [0.028988078918803045, 0.010219568500717768, 0.012436188804009856, 0.0128832380995695, 0.027083910584276852]]","[1, 1, 4, 3, 1]",23620.4908579099,1.52381684694085
"Case: 0042",74.0849964618682,151630.276334802,23594.6112543713,6435.6650804309,120000,1600,"[[1, 2], [3], [4], [5], [6], [7, 8], [9, 10]]","[[7, 30], [2], [40], [32], [0], [1, 2], [2, 8]]","[[0.04366250121047181, 0.04949566339390217], [0.024152060918890043], [0.015303555940353798], [0.02288602244443157], [0.030705770157784452], [0.009663266838274537, 0.004849982474188315], [0.009953047190135952, 0.024610850033649254]]","[2, 1, 3, 3, 1, 1, 1]",25479.2716734295,20.1974385711977
