,CIE_SA_MSSA,CIE_SA_MSSA_Inner,CIE_SA_MSSA_Adaptive,CIE_SA_Flexible,CIE_SA_Dedicated,CIE_SA_VNS_Kmedian,CIE_SA_VNS,CIE_SA_Kmedian1,CIE_SA_Kmedian2,CIE_SA_Kmedian3,CIE_SA_Kmedian4,CIE_SA_GA2,MSSA_MSSA_Inner,MSSA_MSSA_Adaptive,MSSA_Flexible,MSSA_Dedicated,MSSA_VNS_Kmedian,MSSA_VNS,MSSA_Kmedian1,MSSA_Kmedian2,MSSA_Kmedian3,MSSA_Kmedian4,MSSA_GA2,MSSA_Inner_MSSA_Adaptive,MSSA_Inner_Flexible,MSSA_Inner_Dedicated,MSSA_Inner_VNS_Kmedian,MSSA_Inner_VNS,MSSA_Inner_Kmedian1,MSSA_Inner_Kmedian2,MSSA_Inner_Kmedian3,MSSA_Inner_Kmedian4,MSSA_Inner_GA2,MSSA_Adaptive_Flexible,MSSA_Adaptive_Dedicated,MSSA_Adaptive_VNS_Kmedian,MSSA_Adaptive_VNS,MSSA_Adaptive_Kmedian1,MSSA_Adaptive_Kmedian2,MSSA_Adaptive_Kmedian3,MSSA_Adaptive_Kmedian4,MSSA_Adaptive_GA2,Flexible_Dedicated,Flexible_VNS_Kmedian,Flexible_VNS,Flexible_Kmedian1,Flexible_Kmedian2,Flexible_Kmedian3,Flexible_Kmedian4,Flexible_GA2,Dedicated_VNS_Kmedian,Dedicated_VNS,Dedicated_Kmedian1,Dedicated_Kmedian2,Dedicated_Kmedian3,Dedicated_Kmedian4,Dedicated_GA2,VNS_Kmedian_VNS,VNS_Kmedian_Kmedian1,VNS_Kmedian_Kmedian2,VNS_Kmedian_Kmedian3,VNS_Kmedian_Kmedian4,VNS_Kmedian_GA2,VNS_Kmedian1,VNS_Kmedian2,VNS_Kmedian3,VNS_Kmedian4,VNS_GA2,Kmedian1_Kmedian2,Kmedian1_Kmedian3,Kmedian1_Kmedian4,Kmedian1_GA2,Kmedian2_Kmedian3,Kmedian2_Kmedian4,Kmedian2_GA2,Kmedian3_Kmedian4,Kmedian3_GA2,Kmedian4_GA2
57,-388.29440882854414,42.45662021269155,55.777273935008466,,,92.2212501437263,92.34199278709532,98.70448874510555,98.95306542144107,99.01789819324988,98.68332391445756,-14.28978596391665,88.21543340515419,90.94342976994449,,,98.40695496085333,98.43168238782894,99.73468644500713,99.78559357641006,99.79887097026028,99.73035200450047,76.59408260723143,23.148890057470812,,,86.48193782668747,86.69176673109894,97.74863544740872,98.18061681043311,98.29328445708238,97.71185479474941,-98.61500382207993,,,82.41006254376597,82.683095561205,97.07048531338727,97.63258697118692,97.779192071274,97.0226256888655,-158.44129508423268,,,,,,,,,,,,,,,,1.5522114170011196,83.34550822649747,86.54109467584243,87.37455471770919,83.0734229809368,-1369.256475341468,83.08291936952801,86.32889014788715,87.17549122838183,82.80654419698537,-1392.4220203308828,19.187535067441356,24.191951012410776,-1.6337048843098414,-8721.983254265804,6.192628759864972,-25.764886603975494,-10816.612012302947,-34.067168647155945,-11537.264607231982,-8580.17481435702
58,-340.0500281320695,6.024677515485674,-3.6492728890873916,,,66.94561106540553,57.281244355995845,99.6600254089844,99.5139716879682,99.66973445747223,99.65959427621573,33.066845365065404,78.64440030070625,76.44602516467064,,,92.48849293910871,90.29229566798635,99.92274183177338,99.8895515780115,99.92494818283966,99.92264385819286,84.7896488226456,-10.294139087596303,,,64.826522473449,54.542581483512826,99.63822992885007,99.48281282874885,99.64856141612901,99.6377711565285,28.77581809206971,,,68.1093865752776,58.785281890287386,99.67199519925296,99.53108372255356,99.68136241256495,99.67157924576227,35.42342095678938,,,,,,,,,,,,,,,,-29.23777150602543,98.97146913927732,98.52961035524349,99.00084208732076,98.97016482604522,-102.49400092489043,99.20415614666125,98.86226013678366,99.22688398210839,99.2031469113449,-56.68329665948285,-42.96018728338064,2.855815918134461,-0.126813232534796,-19587.693258189032,32.04808560490833,29.961750096157925,-13671.451781301463,-3.070311598021895,-20166.466226735487,-19562.758278810168
59,-204.90745301676594,56.3813139819986,12.974993744084365,,,78.75893273706775,84.50208945116798,99.73154343111742,99.36666873006551,99.63735741146559,99.7394655479011,-158.46505300229194,85.69445069760137,71.45855065368626,,,93.03360181826575,94.91717555753554,99.91195473701069,99.79228737649136,99.881064701782,99.91455294072966,15.231638175771417,-99.51313118419127,,,51.302826375452774,64.46956118202174,99.38453769842631,98.54802762817498,99.16860726069385,99.40269990711923,-492.55579797984655,,,75.59199570699444,82.19142840018063,99.69151789763377,99.27224220119899,99.58328921290969,99.70062116245906,-197.00090137565772,,,,,,,,,,,,,,,,27.037985629481962,98.73614369014746,97.01836418059976,98.29272896674424,98.77343991771282,-1116.8176382235695,98.26778862843017,95.91344092522063,97.66005496423682,98.31890595007643,-1567.7412880136328,-135.91572840651003,-35.084267091641294,2.9509863799089193,-96178.1630109162,42.74045736413321,58.86284722277421,-40710.40448690128,28.156686408008614,-71172.6693372819,-99105.71000114184
60,-2558.6994922477584,-1789.5789316661694,-345.30136057419867,,,-2.102902451404475,82.07084487554825,99.44297054468852,98.79569637836481,99.18901639666633,99.44324052770261,-3.538667195551708,28.928450275188784,83.25115862576385,,,96.15966743330277,99.32564190963554,99.97904879972575,99.9547032816177,99.96949698129863,99.97905895442788,96.10566491258415,76.43383120378324,,,94.5965262027253,99.05115606318479,99.97052097448925,99.93626603252962,99.95708125287898,99.970535262488,94.52054288601458,,,77.07105535906138,95.97370304430851,99.87490955460069,99.7295531232866,99.81787982810384,99.87497018388189,76.74862994758367,,,,,,,,,,,,,,,,82.44011218683517,99.45444307464561,98.82050011045634,99.2057193440513,99.45470749711313,-1.4061938590145173,96.89316394752034,93.28298732831666,95.47673274226038,96.8946697798488,-477.48770913552914,-116.20106623657428,-45.59079337738008,0.04846835504096444,-18487.646704904728,32.65953960741809,53.769177282600076,-8497.38900851003,31.34762897686898,-12667.048158549718,-18496.660200196322
61,-189.05290936806776,56.87294547340524,-155.7620640843634,,,84.53941550525983,85.81861297429923,99.29614474341793,99.09833606537018,99.49125459536586,99.29196068288468,-193.69869963495032,85.07987530003423,11.517215085807432,,,94.65129601063683,95.09384387214632,99.7564960483806,99.68806266762682,99.82399575020837,99.75504854157558,-1.607245634385498,-493.04319966169953,,,64.15107717313212,67.11719086459831,98.36794962162777,97.90928468329828,98.82035671061094,98.35824791447627,-581.0080188848461,,,93.95509081845678,94.455242189075,99.72480075999468,99.64745986162654,99.80108644866648,99.72316484086484,-14.832784403113624,,,,,,,,,,,,,,,,8.27392696229953,95.44742142949677,94.16798287971211,96.70940380806935,95.42035867171639,-1799.6610363267253,95.03676717018938,93.64191998289203,96.41258359487583,95.00726328227164,-1971.0153322991848,-28.103601727476526,27.72016691264009,-0.5944489998642974,-41627.14445028785,43.5770484883589,21.474144642813645,-32472.96741668266,-39.17360445240979,-57629.99558515164,-41380.56365450557
62,-706.8460062239272,-82.46129392108364,-55.35498412902004,,,50.886865074029885,65.75277093281643,99.34932182870655,99.2287254011907,99.31772708684446,99.35161302945232,-93.77539179675418,77.38585894785425,80.74539838697501,,,93.91294812800504,95.75541939812506,99.91935534584367,99.9044086984555,99.91543951288195,99.91963931586126,75.98359658447949,14.855923253392774,,,73.08298441245735,81.23041422582708,99.64338838264794,99.5772941305881,99.62607252283837,99.64464410143441,-6.200820805624675,,,68.38650835612563,77.95550026335702,99.58116685155522,99.50354048623971,99.560829723629,99.58264166793053,-24.730720989180853,,,,,,,,,,,,,,,,30.26869671666131,98.67514429230746,98.42959607450865,98.61081375851091,98.6798094409469,-294.5490184832192,98.10005600740136,97.74792116087328,98.00780112219556,98.1067461858718,-465.81334337041,-18.53395931142468,-4.855663407194895,0.35212503613291124,-29680.527508946256,11.539558775973012,15.933057882541592,-25024.046882382263,4.96662581123917,-28301.448754653342,-29785.762761870086
63,-603.0018616143998,-62.47078695682487,-261.0721726489481,,,73.75737631364605,42.262203826614744,99.31643106391134,98.77613911222369,99.35533129724266,99.32776480556986,8.606337756670381,76.88899619928162,48.63851827934447,,,96.26706199239794,91.78696397178892,99.90276427796096,99.82590929631881,99.90829772466364,99.9043764702292,86.9995134815931,-122.23821242701293,,,83.84778939162294,64.46265986959948,99.57926655684243,99.24671941910299,99.60320946624782,99.58624242116291,43.747633679144634,,,92.73202819983906,84.00934756345217,99.81068357301706,99.66104812819064,99.82145710702991,99.81382248609789,74.68825648544592,,,,,,,,,,,,,,,,-120.01533407427037,97.3951959062534,95.33636231497417,97.5434289251628,97.43838420096809,-248.26419543886507,98.81608065878386,97.88031243156374,98.88345460775568,98.83571033364102,-58.290874090304,-79.03986315984078,5.690754988647842,1.658024679028873,-13270.072485487486,47.32500162427178,45.072581275838715,-7367.651197628058,-4.27607103538316,-14076.84181850688,-13495.48904915718
64,-8.119781347499675,82.71326593749063,43.91268854250443,,,82.1854536981585,92.28093688791238,99.43989331963706,99.49513535766616,99.46585945712073,99.43302309031078,27.646050552389656,84.01149739014976,48.12483825024623,,,83.52332378051608,92.86063751157768,99.48195725760604,99.5330506258506,99.50597334158259,99.47560298159785,33.07982263202795,-224.4529085406309,,,-3.053279106530819,55.346897313423945,96.75990456995768,97.07946775539997,96.91011303264224,96.72016178626335,-318.55187443722025,,,68.23783162553293,86.23741642895945,99.00136650196293,99.09985943484483,99.04766242310606,98.98911733339388,-29.002349314678884,,,,,,,,,,,,,,,,56.66988661232592,96.85590263780652,97.16599775385998,97.0016607000311,96.81733735969127,-306.15095227056713,92.74385152408149,93.4595088159954,93.08024127898587,92.65484811490457,-837.3410787937217,9.86277078382599,4.635927117819826,-1.2265929986452146,-12817.887249751577,-5.7987622999490585,-12.30275645136134,-14231.356046868172,-6.147514403781842,-13445.863614394166,-12661.357334158689
65,-3356.6439606602553,24.67227378903988,65.2535077130482,,,72.19167931250196,65.6575250734743,99.58899896939813,99.28607463044298,99.52381888189552,99.59164310470456,53.058968159979685,97.82078434839521,98.99479111292922,,,99.19551099262804,99.00647925220605,99.988109824579,99.97934628565504,99.98622417803152,99.98818631887046,98.64200558766676,53.87290439427039,,,63.08355225057628,54.409250545612636,99.45438279996553,99.05224091384675,99.36785411951651,99.45789297535437,37.684257575279844,,,19.967977032488047,1.1627572564434911,98.81714382215146,97.94533110375252,98.62955628967677,98.8247536127588,-35.0957427655161,,,,,,,,,,,,,,,,-23.49711912652553,98.52202139345059,97.43269154013319,98.28763080138616,98.53152982560708,-68.80210915117891,98.80322827204157,97.9211592318712,98.61343389163639,98.81092758699218,-36.68505819818956,-73.70403390754173,-15.858862301914497,0.6433403104995908,-11321.146991110796,33.300994976556936,42.801178847472556,-6475.061461836854,14.243366700262685,-9757.810411903267,-11395.099600573363
66,-125.81446556365302,58.253238329687264,-84.62842727429808,,,95.88203505669365,83.30504502644774,99.78904077249376,99.68269009133083,99.80606459718248,99.7874258065027,-143.70883403951652,81.5128045202467,18.23888393799349,,,98.17639453122389,92.60678232819136,99.90657851480876,99.859482027479,99.91411736961429,99.90586334096592,-7.924367657845822,-342.25808155460453,,,90.13584580325728,60.00898200105305,99.4946692412402,99.2399173110119,99.53544803223521,99.49080075916773,-483.77901491895733,,,97.76959322889732,90.9575382187766,99.88573849075104,99.82813594127748,99.8949590777105,99.88486377930226,-31.99962629668296,,,,,,,,,,,,,,,,-305.4176080515094,94.87709996538099,92.29449708684496,95.29050379283208,94.83788239035812,-5818.186225350458,98.73638935929786,98.09936649022505,98.83835923412346,98.72671598195952,-1359.7753298861496,-50.41290794439849,8.069722708962507,-0.7655346533772147,-115424.14033764381,38.88139086771704,33.007388773690806,-76704.67183065723,-9.610824227548688,-125564.95363862732,-114546.48179065852
67,-479.08014813930566,-921.6577987899503,-382.24650525176736,,,83.4047526689149,80.34659875159824,99.67962981642903,99.37323064470684,99.68401824112055,99.67837313344907,-52.09149450738799,-76.42770211908154,16.721975912778756,,,97.13420544903693,96.60609998261002,99.94467602030558,99.89176466205807,99.94543384712897,99.94445900665316,73.73567458734567,52.79764850589509,,,98.37565500398074,98.07632249548928,99.9686421242073,99.93865173289575,99.96907166379451,99.96851911991159,85.11326447196654,,,96.55876255185693,95.92461510153584,99.93356713214466,99.87003133284172,99.93447712830714,99.93330654280574,68.46187730733574,,,,,,,,,,,,,,,,-18.427889963341052,98.0695064244636,96.22319967404675,98.095950288806,98.0619338770054,-816.4762143827793,98.36989954297593,96.81088607833651,98.39222862808467,98.363505316531,-673.8685664892547,-95.63910358540478,1.3697981012473288,-0.3922596559845371,-47373.67336501657,49.585640042714466,48.68497257647726,-24165.943001672105,-1.7865296058510347,-48032.9982612729,-47188.18090926056
68,-98.5801881278853,75.0202309760056,35.730100128278536,,,79.85252293424334,84.20930163819855,99.74394245644567,99.5819222023824,99.69684739242476,99.7451545371656,-3.849225698977618,87.42081510774504,67.63529107428795,,,89.85423608684381,92.04820052258573,99.87105584601953,99.78946651145867,99.84733995348016,99.87166621945677,47.704135705572554,-157.28780682474212,,,19.344822418478174,36.7860513576661,98.97494030746093,98.32633441399713,98.78640748325557,98.97979255697041,-315.73333043722266,,,68.65176839240497,75.43064732741352,99.60159025599012,99.34949673416007,99.5283132412213,99.60347617882859,-61.58298971408686,,,,,,,,,,,,,,,,21.624438085898813,98.7290838315953,97.92491240340867,98.49533216200807,98.73509987378253,-415.44531039811085,98.3784279980058,97.35237930559833,98.080182392005,98.38610391386567,-557.6607526757302,-63.27493883377494,-18.392375154110027,0.4733626290064777,-40456.98740894277,27.48894839602937,39.04353106368733,-24739.689237447856,15.934926348558498,-34156.41841896506,-40649.882122273804
69,-315.75898768745424,59.855047799680726,88.65154275828141,,,95.20929735935067,97.43885465938322,99.61074374543118,99.5361855997184,99.58094680681242,99.60956573467021,45.55685805123087,90.34417694164242,97.27042407312918,,,98.84772120807386,99.38398316898392,99.90637454244009,99.8884415216466,99.8992076646332,99.90609120262162,86.90511965800326,71.73129716261475,,,88.06648811849568,93.62025559817108,99.03037310238538,98.84465075965907,98.95614972687837,99.02743870915188,-35.61640745542136,,,57.78542811054532,77.43177520904239,96.56996324453809,95.91297398049345,96.30739946177813,96.55958288414314,-379.7404685865854,,,,,,,,,,,,,,,,46.53925462028617,91.87475650719854,90.31844731196364,91.25278221962901,91.85016698767876,-1036.4333383336425,84.80147735485062,81.8903522214823,83.63805495370029,84.75548188781187,-2025.7341817102172,-19.154000696886246,-7.654838751854848,-0.3026311708882846,-13886.452705576921,9.650672136711474,15.821012652318428,-11638.131010100795,6.829426030643595,-12891.940601774337,-13844.253049302193
